"Scenario","Technology","Hour","Charging power (MW)","Disharging power (MW)","State of charge (MWh)"
"1","Li-Ion","135",0.00000,0.00000,8799.07986
"1","CAES","135",3346.51636,0.00000,26400.23929
"1","PHS","135",3693.58740,0.00000,32233.48894
"1","H2","135",3701.26471,0.00000,869267.59898
"1","Li-Ion","136",0.00000,0.00000,8799.07986
"1","CAES","136",0.00000,0.00000,26400.23929
"1","PHS","136",0.00000,1149.40712,30933.70697
"1","H2","136",3701.26471,0.00000,871722.74024
"1","Li-Ion","137",0.00000,0.00000,8799.07986
"1","CAES","137",0.00000,1218.49965,24867.66666
"1","PHS","137",0.00000,3693.58740,26756.89424
"1","H2","137",1761.13319,0.00000,872890.94384
"1","Li-Ion","138",0.00000,1707.20620,6958.15207
"1","CAES","138",0.00000,0.00000,24867.66666
"1","PHS","138",0.00000,3693.58740,22580.08151
"1","H2","138",3037.81877,0.00000,874906.00485
"1","Li-Ion","139",0.00000,0.00000,6958.15207
"1","CAES","139",0.00000,1480.68985,23005.32331
"1","PHS","139",0.00000,3693.58740,18403.26879
"1","H2","139",3701.26471,0.00000,877361.14610
"1","Li-Ion","140",0.00000,3226.36238,3479.07603
"1","CAES","140",0.00000,0.00000,23005.32331
"1","PHS","140",0.00000,3693.58740,14226.45606
"1","H2","140",2184.87018,0.00000,878810.42502
"1","Li-Ion","141",0.00000,0.00000,3479.07603
"1","CAES","141",0.00000,5703.35377,15831.90817
"1","PHS","141",0.00000,3693.58740,10049.64333
"1","H2","141",3701.26471,0.00000,881265.56628
"1","Li-Ion","142",0.00000,3226.36238,0.00000
"1","CAES","142",0.00000,0.00000,15831.90817
"1","PHS","142",0.00000,3693.58740,5872.83061
"1","H2","142",2707.23828,0.00000,883061.34500
"1","Li-Ion","143",0.00000,0.00000,0.00000
"1","CAES","143",0.00000,0.00000,15831.90817
"1","PHS","143",0.00000,3693.58740,1696.01788
"1","H2","143",3389.66998,0.00000,885309.79769
"1","Li-Ion","144",0.00000,0.00000,0.00000
"1","CAES","144",0.00000,0.00000,15831.90817
"1","PHS","144",0.00000,1499.80157,0.00000
"1","H2","144",3701.26471,0.00000,887764.93895
"1","Li-Ion","145",0.00000,0.00000,0.00000
"1","CAES","145",3346.51636,0.00000,18492.61668
"1","PHS","145",777.12441,0.00000,687.21705
"1","H2","145",3701.26471,0.00000,890220.08021
"1","Li-Ion","146",0.00000,0.00000,0.00000
"1","CAES","146",3346.51636,0.00000,21153.32519
"1","PHS","146",0.00000,0.00000,687.21705
"1","H2","146",3701.26471,0.00000,892675.22147
"1","Li-Ion","147",0.00000,0.00000,0.00000
"1","CAES","147",3346.51636,0.00000,23814.03370
"1","PHS","147",0.00000,0.00000,687.21705
"1","H2","147",3701.26471,0.00000,895130.36272
"1","Li-Ion","148",0.00000,0.00000,0.00000
"1","CAES","148",3346.51636,0.00000,26474.74221
"1","PHS","148",3693.58740,0.00000,3953.48460
"1","H2","148",3701.26471,0.00000,897585.50398
"1","Li-Ion","149",0.00000,0.00000,0.00000
"1","CAES","149",3346.51636,0.00000,29135.45072
"1","PHS","149",0.00000,0.00000,3953.48460
"1","H2","149",3701.26471,0.00000,900040.64524
"1","Li-Ion","150",0.00000,0.00000,0.00000
"1","CAES","150",3346.51636,0.00000,31796.15923
"1","PHS","150",3693.58740,0.00000,7219.75216
"1","H2","150",3701.26471,0.00000,902495.78650
"1","Li-Ion","151",0.00000,0.00000,0.00000
"1","CAES","151",3346.51636,0.00000,34456.86773
"1","PHS","151",0.00000,0.00000,7219.75216
"1","H2","151",3701.26471,0.00000,904950.92775
"1","Li-Ion","152",0.00000,0.00000,0.00000
"1","CAES","152",3346.51636,0.00000,37117.57624
"1","PHS","152",2941.89521,0.00000,9821.29257
"1","H2","152",3701.26471,0.00000,907406.06901
"1","Li-Ion","153",0.00000,0.00000,0.00000
"1","CAES","153",3346.51636,0.00000,39778.28475
"1","PHS","153",3078.39909,0.00000,12543.54440
"1","H2","153",3701.26471,0.00000,909861.21027
"1","Li-Ion","154",0.00000,0.00000,0.00000
"1","CAES","154",3346.51636,0.00000,42438.99326
"1","PHS","154",0.00000,0.00000,12543.54440
"1","H2","154",3701.26471,0.00000,912316.35153
"1","Li-Ion","155",0.00000,0.00000,0.00000
"1","CAES","155",3346.51636,0.00000,45099.70177
"1","PHS","155",3693.58740,0.00000,15809.81195
"1","H2","155",3701.26471,0.00000,914771.49278
"1","Li-Ion","156",0.00000,0.00000,0.00000
"1","CAES","156",3346.51636,0.00000,47760.41028
"1","PHS","156",0.00000,0.00000,15809.81195
"1","H2","156",3701.26471,0.00000,917226.63404
"1","Li-Ion","157",0.00000,0.00000,0.00000
"1","CAES","157",3346.51636,0.00000,50421.11879
"1","PHS","157",3693.58740,0.00000,19076.07951
"1","H2","157",3701.26471,0.00000,919681.77530
"1","Li-Ion","158",0.00000,0.00000,0.00000
"1","CAES","158",3346.51636,0.00000,53081.82730
"1","PHS","158",3624.93294,0.00000,22281.63539
"1","H2","158",3701.26471,0.00000,922136.91655
"1","Li-Ion","159",0.00000,0.00000,0.00000
"1","CAES","159",3346.51636,0.00000,55742.53581
"1","PHS","159",1095.75304,0.00000,23250.61817
"1","H2","159",3701.26471,0.00000,924592.05781
"1","Li-Ion","160",3035.56706,0.00000,2815.06908
"1","CAES","160",3346.51636,0.00000,58403.24432
"1","PHS","160",3693.58740,0.00000,26516.88573
"1","H2","160",3701.26471,0.00000,927047.19907
"1","Li-Ion","161",0.00000,0.00000,2815.06908
"1","CAES","161",3346.51636,0.00000,61063.95283
"1","PHS","161",0.00000,0.00000,26516.88573
"1","H2","161",3701.26471,0.00000,929502.34033
"1","Li-Ion","162",0.00000,0.00000,2815.06908
"1","CAES","162",3346.51636,0.00000,63724.66134
"1","PHS","162",3693.58740,0.00000,29783.15328
"1","H2","162",3701.26471,0.00000,931957.48158
"1","Li-Ion","163",0.00000,0.00000,2815.06908
"1","CAES","163",3346.51636,0.00000,66385.36985
"1","PHS","163",0.00000,0.00000,29783.15328
"1","H2","163",3701.26471,0.00000,934412.62284
"1","Li-Ion","164",0.00000,0.00000,2815.06908
"1","CAES","164",3346.51636,0.00000,69046.07836
"1","PHS","164",3693.58740,0.00000,33049.42083
"1","H2","164",3701.26471,0.00000,936867.76410
"1","Li-Ion","165",0.00000,0.00000,2815.06908
"1","CAES","165",3346.51636,0.00000,71706.78687
"1","PHS","165",0.00000,0.00000,33049.42083
"1","H2","165",3701.26471,0.00000,939322.90536
"1","Li-Ion","166",0.00000,0.00000,2815.06908
"1","CAES","166",3346.51636,0.00000,74367.49538
"1","PHS","166",3693.58740,0.00000,36315.68838
"1","H2","166",3701.26471,0.00000,941778.04661
"1","Li-Ion","167",0.00000,0.00000,2815.06908
"1","CAES","167",3346.51636,0.00000,77028.20389
"1","PHS","167",0.00000,0.00000,36315.68838
"1","H2","167",3701.26471,0.00000,944233.18787
"1","Li-Ion","168",0.00000,0.00000,2815.06908
"1","CAES","168",3346.51636,0.00000,79688.91240
"1","PHS","168",3493.22777,0.00000,39404.77638
"1","H2","168",3701.26471,0.00000,946688.32913
"1","Li-Ion","169",3226.36238,0.00000,5807.07447
"1","CAES","169",3346.51636,0.00000,82349.62091
"1","PHS","169",1142.57908,0.00000,40415.16779
"1","H2","169",3701.26471,0.00000,949143.47039
"1","Li-Ion","170",0.00000,0.00000,5807.07447
"1","CAES","170",3346.51636,0.00000,85010.32942
"1","PHS","170",3693.58740,0.00000,43681.43534
"1","H2","170",3701.26471,0.00000,951598.61164
"1","Li-Ion","171",0.00000,0.00000,5807.07447
"1","CAES","171",3346.51636,0.00000,87671.03793
"1","PHS","171",3693.58740,0.00000,46947.70290
"1","H2","171",3701.26471,0.00000,954053.75290
"1","Li-Ion","172",0.00000,0.00000,5807.07447
"1","CAES","172",3346.51636,0.00000,90331.74644
"1","PHS","172",3693.58740,0.00000,50213.97045
"1","H2","172",3701.26471,0.00000,956508.89416
"1","Li-Ion","173",0.00000,0.00000,5807.07447
"1","CAES","173",3346.51636,0.00000,92992.45495
"1","PHS","173",0.00000,0.00000,50213.97045
"1","H2","173",3701.26471,0.00000,958964.03542
"1","Li-Ion","174",0.00000,0.00000,5807.07447
"1","CAES","174",3346.51636,0.00000,95653.16346
"1","PHS","174",0.00000,136.10827,50060.05539
"1","H2","174",3701.26471,0.00000,961419.17667
"1","Li-Ion","175",0.00000,0.00000,5807.07447
"1","CAES","175",3346.51636,0.00000,98313.87197
"1","PHS","175",0.00000,606.18865,49374.56018
"1","H2","175",3701.26471,0.00000,963874.31793
"1","Li-Ion","176",3226.36238,0.00000,8799.07986
"1","CAES","176",3346.51636,0.00000,100974.58048
"1","PHS","176",3693.58740,0.00000,52640.82773
"1","H2","176",3701.26471,0.00000,966329.45919
"1","Li-Ion","177",0.00000,0.00000,8799.07986
"1","CAES","177",3346.51636,0.00000,103635.28899
"1","PHS","177",3693.58740,0.00000,55907.09529
"1","H2","177",3701.26471,0.00000,968784.60045
"1","Li-Ion","178",0.00000,0.00000,8799.07986
"1","CAES","178",1238.72992,0.00000,104620.16367
"1","PHS","178",0.00000,0.00000,55907.09529
"1","H2","178",3701.26471,0.00000,971239.74170
"1","Li-Ion","179",0.00000,0.00000,8799.07986
"1","CAES","179",0.00000,0.00000,104620.16367
"1","PHS","179",0.00000,0.00000,55907.09529
"1","H2","179",3311.99057,0.00000,973436.66771
"1","Li-Ion","180",0.00000,0.00000,8799.07986
"1","CAES","180",0.00000,0.00000,104620.16367
"1","PHS","180",0.00000,0.00000,55907.09529
"1","H2","180",1970.02464,0.00000,974743.43422
"1","Li-Ion","181",0.00000,0.00000,8799.07986
"1","CAES","181",0.00000,0.00000,104620.16367
"1","PHS","181",0.00000,0.00000,55907.09529
"1","H2","181",1586.51455,0.00000,975795.80892
"1","Li-Ion","182",0.00000,0.00000,8799.07986
"1","CAES","182",0.00000,0.00000,104620.16367
"1","PHS","182",0.00000,0.00000,55907.09529
"1","H2","182",2619.76198,0.00000,977533.56242
"1","Li-Ion","183",0.00000,0.00000,8799.07986
"1","CAES","183",0.00000,0.00000,104620.16367
"1","PHS","183",0.00000,0.00000,55907.09529
"1","H2","183",1822.35339,0.00000,978742.37491
"1","Li-Ion","184",0.00000,0.00000,8799.07986
"1","CAES","184",0.00000,0.00000,104620.16367
"1","PHS","184",0.00000,0.00000,55907.09529
"1","H2","184",0.00000,6538.63602,968885.01022
"1","Li-Ion","185",0.00000,0.00000,8799.07986
"1","CAES","185",0.00000,0.00000,104620.16367
"1","PHS","185",0.00000,3693.58740,51730.28256
"1","H2","185",0.00000,8397.01292,956226.03695
"1","Li-Ion","186",0.00000,0.00000,8799.07986
"1","CAES","186",0.00000,0.00000,104620.16367
"1","PHS","186",0.00000,2103.71291,49351.34472
"1","H2","186",0.00000,10740.41045,940034.25896
"1","Li-Ion","187",0.00000,0.00000,8799.07986
"1","CAES","187",0.00000,0.00000,104620.16367
"1","PHS","187",0.00000,1095.73476,48112.25697
"1","H2","187",0.00000,10740.41045,923842.48098
"1","Li-Ion","188",0.00000,3226.36238,5320.00382
"1","CAES","188",0.00000,0.00000,104620.16367
"1","PHS","188",0.00000,2304.41084,45506.36426
"1","H2","188",0.00000,6376.70886,914229.23067
"1","Li-Ion","189",0.00000,0.00000,5320.00382
"1","CAES","189",0.00000,0.00000,104620.16367
"1","PHS","189",0.00000,1839.76293,43425.90848
"1","H2","189",0.00000,10740.41045,898037.45269
"1","Li-Ion","190",0.00000,1555.40929,3642.76285
"1","CAES","190",0.00000,0.00000,104620.16367
"1","PHS","190",0.00000,0.00000,43425.90848
"1","H2","190",0.00000,10740.41045,881845.67470
"1","Li-Ion","191",0.00000,418.46041,3191.52538
"1","CAES","191",0.00000,0.00000,104620.16367
"1","PHS","191",0.00000,0.00000,43425.90848
"1","H2","191",0.00000,10740.41045,865653.89671
"1","Li-Ion","192",0.00000,0.00000,3191.52538
"1","CAES","192",0.00000,0.00000,104620.16367
"1","PHS","192",0.00000,0.00000,43425.90848
"1","H2","192",0.00000,9192.46551,851795.73353
"1","Li-Ion","193",0.00000,0.00000,3191.52538
"1","CAES","193",0.00000,0.00000,104620.16367
"1","PHS","193",0.00000,0.00000,43425.90848
"1","H2","193",0.00000,10162.54919,836475.11418
"1","Li-Ion","194",0.00000,0.00000,3191.52538
"1","CAES","194",0.00000,0.00000,104620.16367
"1","PHS","194",0.00000,0.00000,43425.90848
"1","H2","194",0.00000,9159.17694,822667.13541
"1","Li-Ion","195",0.00000,0.00000,3191.52538
"1","CAES","195",0.00000,0.00000,104620.16367
"1","PHS","195",0.00000,0.00000,43425.90848
"1","H2","195",0.00000,8196.75478,810310.06264
"1","Li-Ion","196",0.00000,0.00000,3191.52538
"1","CAES","196",0.00000,0.00000,104620.16367
"1","PHS","196",0.00000,0.00000,43425.90848
"1","H2","196",0.00000,7411.87467,799136.24114
"1","Li-Ion","197",0.00000,0.00000,3191.52538
"1","CAES","197",0.00000,0.00000,104620.16367
"1","PHS","197",0.00000,0.00000,43425.90848
"1","H2","197",0.00000,6047.07989,790019.92520
"1","Li-Ion","198",0.00000,0.00000,3191.52538
"1","CAES","198",0.00000,0.00000,104620.16367
"1","PHS","198",0.00000,0.00000,43425.90848
"1","H2","198",0.00000,6590.48424,780084.39638
"1","Li-Ion","199",0.00000,2959.69888,0.00000
"1","CAES","199",0.00000,0.00000,104620.16367
"1","PHS","199",0.00000,0.00000,43425.90848
"1","H2","199",0.00000,5239.15570,772186.07199
"1","Li-Ion","200",2209.94291,0.00000,2049.41674
"1","CAES","200",0.00000,0.00000,104620.16367
"1","PHS","200",0.00000,0.00000,43425.90848
"1","H2","200",0.00000,0.00000,772186.07199
"1","Li-Ion","201",932.47676,0.00000,2914.16012
"1","CAES","201",0.00000,0.00000,104620.16367
"1","PHS","201",3693.58740,0.00000,46692.17603
"1","H2","201",0.00000,0.00000,772186.07199
"1","Li-Ion","202",360.82306,0.00000,3248.77366
"1","CAES","202",0.00000,0.00000,104620.16367
"1","PHS","202",3693.58740,0.00000,49958.44359
"1","H2","202",0.00000,0.00000,772186.07199
"1","Li-Ion","203",3226.36238,0.00000,6240.77905
"1","CAES","203",0.00000,0.00000,104620.16367
"1","PHS","203",1599.98894,0.00000,51373.32603
"1","H2","203",0.00000,0.00000,772186.07199
"1","Li-Ion","204",308.57823,0.00000,6526.94273
"1","CAES","204",0.00000,0.00000,104620.16367
"1","PHS","204",3336.54354,0.00000,54323.85697
"1","H2","204",0.00000,0.00000,772186.07199
"1","Li-Ion","205",2450.10848,0.00000,8799.07986
"1","CAES","205",0.00000,0.00000,104620.16367
"1","PHS","205",0.00000,0.00000,54323.85697
"1","H2","205",0.00000,0.00000,772186.07199
"1","Li-Ion","206",0.00000,0.00000,8799.07986
"1","CAES","206",0.00000,0.00000,104620.16367
"1","PHS","206",1790.37051,0.00000,55907.09529
"1","H2","206",0.00000,0.00000,772186.07199
"1","Li-Ion","207",0.00000,0.00000,8799.07986
"1","CAES","207",0.00000,0.00000,104620.16367
"1","PHS","207",0.00000,0.00000,55907.09529
"1","H2","207",0.00000,1811.42023,769455.25323
"1","Li-Ion","208",0.00000,0.00000,8799.07986
"1","CAES","208",0.00000,0.00000,104620.16367
"1","PHS","208",0.00000,2358.13314,53240.45187
"1","H2","208",0.00000,10740.41045,753263.47525
"1","Li-Ion","209",0.00000,0.00000,8799.07986
"1","CAES","209",0.00000,6972.26050,95850.77621
"1","PHS","209",0.00000,2353.89571,50578.60027
"1","H2","209",0.00000,10740.41045,737071.69726
"1","Li-Ion","210",0.00000,0.00000,8799.07986
"1","CAES","210",0.00000,8303.19374,85407.40235
"1","PHS","210",0.00000,3693.58740,46401.78754
"1","H2","210",0.00000,10740.41045,720879.91928
"1","Li-Ion","211",0.00000,0.00000,8799.07986
"1","CAES","211",0.00000,9033.75763,74045.15893
"1","PHS","211",0.00000,3693.58740,42224.97481
"1","H2","211",0.00000,10740.41045,704688.14129
"1","Li-Ion","212",0.00000,0.00000,8799.07986
"1","CAES","212",0.00000,10531.74794,60798.81245
"1","PHS","212",0.00000,2348.79121,39568.89551
"1","H2","212",0.00000,10740.41045,688496.36331
"1","Li-Ion","213",0.00000,3164.60000,5386.60392
"1","CAES","213",0.00000,5206.32298,54250.53971
"1","PHS","213",0.00000,3693.58740,35392.08279
"1","H2","213",0.00000,10740.41045,672304.58532
"1","Li-Ion","214",0.00000,0.00000,5386.60392
"1","CAES","214",0.00000,7339.58814,45019.14449
"1","PHS","214",0.00000,3693.58740,31215.27006
"1","H2","214",0.00000,10740.41045,656112.80734
"1","Li-Ion","215",0.00000,0.00000,5386.60392
"1","CAES","215",0.00000,4805.35693,38975.18834
"1","PHS","215",0.00000,3693.58740,27038.45733
"1","H2","215",0.00000,10740.41045,639921.02935
"1","Li-Ion","216",0.00000,0.00000,5386.60392
"1","CAES","216",0.00000,3245.69216,34892.90654
"1","PHS","216",0.00000,3693.58740,22861.64461
"1","H2","216",0.00000,10740.41045,623729.25137
"1","Li-Ion","217",0.00000,1768.96859,3479.07603
"1","CAES","217",0.00000,0.00000,34892.90654
"1","PHS","217",0.00000,3693.58740,18684.83188
"1","H2","217",0.00000,10740.41045,607537.47338
"1","Li-Ion","218",0.00000,0.00000,3479.07603
"1","CAES","218",0.00000,3927.47780,29953.10623
"1","PHS","218",0.00000,0.00000,18684.83188
"1","H2","218",0.00000,10740.41045,591345.69540
"1","Li-Ion","219",0.00000,0.00000,3479.07603
"1","CAES","219",0.00000,0.00000,29953.10623
"1","PHS","219",0.00000,2519.52139,15835.68609
"1","H2","219",0.00000,10740.41045,575153.91741
"1","Li-Ion","220",0.00000,0.00000,3479.07603
"1","CAES","220",0.00000,0.00000,29953.10623
"1","PHS","220",0.00000,2902.81229,12553.10414
"1","H2","220",0.00000,10740.41045,558962.13943
"1","Li-Ion","221",0.00000,0.00000,3479.07603
"1","CAES","221",0.00000,620.34209,29172.86858
"1","PHS","221",0.00000,3693.58740,8376.29142
"1","H2","221",0.00000,10740.41045,542770.36144
"1","Li-Ion","222",0.00000,0.00000,3479.07603
"1","CAES","222",0.00000,6514.40890,20979.34573
"1","PHS","222",0.00000,0.00000,8376.29142
"1","H2","222",0.00000,10740.41045,526578.58346
"1","Li-Ion","223",0.00000,3226.36238,0.00000
"1","CAES","223",0.00000,1025.88094,19689.04003
"1","PHS","223",0.00000,3693.58740,4199.47869
"1","H2","223",0.00000,10740.41045,510386.80547
"1","Li-Ion","224",0.00000,0.00000,0.00000
"1","CAES","224",0.00000,0.00000,19689.04003
"1","PHS","224",0.00000,0.00000,4199.47869
"1","H2","224",0.00000,10380.69828,494737.31400
"1","Li-Ion","225",846.52385,0.00000,785.03392
"1","CAES","225",0.00000,0.00000,19689.04003
"1","PHS","225",3693.58740,0.00000,7465.74624
"1","H2","225",0.00000,10740.41045,478545.53601
"1","Li-Ion","226",0.00000,0.00000,785.03392
"1","CAES","226",0.00000,0.00000,19689.04003
"1","PHS","226",2539.59902,0.00000,9711.53305
"1","H2","226",0.00000,10103.03700,463314.63466
"1","Li-Ion","227",0.00000,0.00000,785.03392
"1","CAES","227",0.00000,0.00000,19689.04003
"1","PHS","227",0.00000,0.00000,9711.53305
"1","H2","227",0.00000,8425.64703,450612.49383
"1","Li-Ion","228",2997.99227,0.00000,3565.25758
"1","CAES","228",0.00000,0.00000,19689.04003
"1","PHS","228",0.00000,0.00000,9711.53305
"1","H2","228",0.00000,10740.41045,434420.71584
"1","Li-Ion","229",0.00000,0.00000,3565.25758
"1","CAES","229",0.00000,0.00000,19689.04003
"1","PHS","229",3693.58740,0.00000,12977.80061
"1","H2","229",0.00000,9947.70194,419423.99090
"1","Li-Ion","230",3226.36238,0.00000,6557.26296
"1","CAES","230",0.00000,0.00000,19689.04003
"1","PHS","230",2083.73175,0.00000,14820.46051
"1","H2","230",0.00000,10740.41045,403232.21292
"1","Li-Ion","231",2417.41332,0.00000,8799.07986
"1","CAES","231",0.00000,0.00000,19689.04003
"1","PHS","231",889.19806,0.00000,15606.78515
"1","H2","231",0.00000,10740.41045,387040.43493
"1","Li-Ion","232",0.00000,1895.57264,6755.03131
"1","CAES","232",0.00000,0.00000,19689.04003
"1","PHS","232",0.00000,3100.52800,12100.62070
"1","H2","232",0.00000,10740.41045,370848.65695
"1","Li-Ion","233",0.00000,0.00000,6755.03131
"1","CAES","233",0.00000,5627.00485,12611.65304
"1","PHS","233",0.00000,3693.58740,7923.80797
"1","H2","233",0.00000,10740.41045,354656.87896
"1","Li-Ion","234",0.00000,0.00000,6755.03131
"1","CAES","234",0.00000,3367.15252,8376.60401
"1","PHS","234",0.00000,3693.58740,3746.99525
"1","H2","234",0.00000,10740.41045,338465.10098
"1","Li-Ion","235",0.00000,0.00000,6755.03131
"1","CAES","235",0.00000,4303.52087,2963.83409
"1","PHS","235",0.00000,0.00000,3746.99525
"1","H2","235",0.00000,10740.41045,322273.32299
"1","Li-Ion","236",0.00000,0.00000,6755.03131
"1","CAES","236",0.00000,0.00000,2963.83409
"1","PHS","236",0.00000,3313.49652,0.00000
"1","H2","236",0.00000,10740.41045,306081.54501
"1","Li-Ion","237",0.00000,0.00000,6755.03131
"1","CAES","237",0.00000,2356.45003,0.00000
"1","PHS","237",0.00000,0.00000,0.00000
"1","H2","237",0.00000,10740.41045,289889.76702
"1","Li-Ion","238",0.00000,2745.61136,3794.36244
"1","CAES","238",0.00000,0.00000,0.00000
"1","PHS","238",0.00000,0.00000,0.00000
"1","H2","238",0.00000,10740.41045,273697.98904
"1","Li-Ion","239",0.00000,2899.15651,668.12158
"1","CAES","239",0.00000,0.00000,0.00000
"1","PHS","239",0.00000,0.00000,0.00000
"1","H2","239",0.00000,10740.41045,257506.21105
"1","Li-Ion","240",0.00000,619.59046,0.00000
"1","CAES","240",0.00000,0.00000,0.00000
"1","PHS","240",0.00000,0.00000,0.00000
"1","H2","240",0.00000,10740.41045,241314.43307
"1","Li-Ion","241",0.00000,0.00000,0.00000
"1","CAES","241",0.00000,0.00000,0.00000
"1","PHS","241",0.00000,0.00000,0.00000
"1","H2","241",0.00000,10349.60682,225711.81373
"1","Li-Ion","242",0.00000,0.00000,0.00000
"1","CAES","242",0.00000,0.00000,0.00000
"1","PHS","242",0.00000,0.00000,0.00000
"1","H2","242",0.00000,9118.17376,211965.64957
"1","Li-Ion","243",0.00000,0.00000,0.00000
"1","CAES","243",0.00000,0.00000,0.00000
"1","PHS","243",0.00000,0.00000,0.00000
"1","H2","243",0.00000,8495.81212,199157.73089
"1","Li-Ion","244",0.00000,0.00000,0.00000
"1","CAES","244",0.00000,0.00000,0.00000
"1","PHS","244",0.00000,0.00000,0.00000
"1","H2","244",0.00000,5073.95865,191508.45041
"1","Li-Ion","245",1084.86115,0.00000,1006.05884
"1","CAES","245",0.00000,0.00000,0.00000
"1","PHS","245",0.00000,0.00000,0.00000
"1","H2","245",0.00000,0.00000,191508.45041
"1","Li-Ion","246",0.00000,0.00000,1006.05884
"1","CAES","246",0.00000,0.00000,0.00000
"1","PHS","246",0.00000,0.00000,0.00000
"1","H2","246",0.00000,5056.40999,183885.62554
"1","Li-Ion","247",0.00000,0.00000,1006.05884
"1","CAES","247",0.00000,0.00000,0.00000
