*Hour,Load
3223,28888.03662
3224,30684.70249
3225,31349.1169
3226,31454.94343
3227,31900.68364
3228,31864.8633
3229,31197.00651
3230,30891.56075
3231,31165.06459
3232,31129.49363
3233,31376.8315
3234,32037.76555
3235,32425.06585
3236,33122.49675
3237,33615.80052
3238,32407.42196
3239,30277.10613
3240,28054.08359
3241,26523.19783
3242,25471.16792
3243,24802.86917
3244,24619.05645
3245,25014.70949
3246,26575.6676
3247,28610.30279
3248,29906.92207
3249,29991.66128
3250,30343.05536
3251,30535.05169
3252,30281.50754
3253,29465.96707
3254,29089.20714
3255,28265.94797
3256,27897.26473
3257,28441.80023
3258,29177.4866
3259,30018.56635
3260,31070.50738
3261,32069.76508
3262,31192.35431
3263,29121.0424
3264,27658.71861
3265,26491.56966
3266,25609.3362
3267,25047.95164
3268,24878.00589
3269,24899.9963
3270,26091.09148
3271,27779.84313
3272,28782.13835
3273,28819.88965
3274,28945.02037
3275,28555.34362
3276,28076.81847
3277,27619.3174
3278,27130.10824
3279,26817.55618
3280,26864.57302
3281,27601.69155
3282,28715.0648
3283,29321.31379
3284,30097.44645
3285,31425.408
3286,30870.25488
3287,28991.91606
3288,27001.94919
3289,25510.39115
3290,24512.05662
3291,24051.80903
3292,23717.02333
3293,23582.74421
3294,23981.89425
3295,24106.00798
3296,24667.8877
3297,25606.65218
3298,25980.44229
3299,26377.32606
3300,26557.60064
3301,26959.13119
3302,27287.97079
3303,27555.45392
3304,27464.34
3305,27783.52593
3306,28099.92369
3307,28560.3814
3308,29441.50766
3309,30233.15257
3310,29447.32015
3311,27705.61372
3312,25806.76571
3313,24497.30044
3314,23733.59437
3315,23350.21084
3316,22874.84933
3317,22907.62727
3318,23238.70681
3319,23731.9768
3320,24218.04191
3321,25291.77219
3322,25572.88427
3323,25484.11772
3324,25167.21899
3325,24996.55909
3326,24614.00817
3327,24329.70666
3328,24491.81012
3329,25138.52979
3330,25755.39326
3331,26740.89714
3332,28330.14847
3333,29718.58086
3334,28814.57074
3335,26938.79744
3336,25374.22825
3337,24408.65277
3338,23765.65104
3339,23219.77194
3340,23210.89764
3341,23771.73579
3342,25198.91323
3343,27055.63719
3344,28120.59078
3345,28101.44887
3346,28316.72948
3347,28088.48161
3348,27811.64186
3349,27436.47014
3350,27078.79382
3351,26831.12548
3352,27052.35567
3353,27875.42622
3354,28658.04139
3355,29115.17735
3356,30530.40843
3357,31845.41322
3358,31001.15833
3359,28674.08641
3360,26715.66993
3361,25420.19426
3362,24516.74423
3363,24027.08747
3364,23831.31515
3365,24214.4588
3366,25690.84478
3367,27554.51441
3368,28633.20271
3369,28507.00167
3370,28734.54083
3371,29059.19769
3372,28788.89518
3373,28294.45573
3374,27918.87054
3375,27600.86919
3376,27932.82806
3377,28431.21138
3378,28926.45494
3379,29951.61232
3380,31128.29028
3381,32253.36124
3382,31355.61235
3383,29005.08344
3384,26729.97326
3385,25375.38697
3386,24554.9311
3387,24141.34564
3388,23976.0996
3389,24388.00863
3390,25921.23057
3391,27812.63637
3392,28873.82224
3393,28793.82592
3394,28464.72876
3395,28270.96409
3396,27666.25804
3397,27584.62725
3398,27689.46434
3399,27607.05375
3400,28135.78265
3401,28147.71521
3402,28551.18121
3403,29619.83951
3404,30826.47916
3405,32091.25005
3406,31288.09475
3407,29000.86379
3408,26867.38076
3409,25342.25524
3410,24651.71589
3411,23966.38088
3412,23886.14804
3413,24390.68539
3414,26053.77007
3415,28172.48217
3416,29699.12001
3417,30011.55472
3418,30121.77666
3419,30320.2811
3420,29903.57812
3421,29665.03886
3422,29740.17939
3423,29687.75392
3424,29429.8364
3425,29368.81313
3426,29837.83032
3427,30179.86665
3428,31122.2658
3429,32231.66501
3430,31318.8659
3431,29150.55747
3432,27016.90749
3433,25854.09308
3434,24862.0578
3435,24162.05629
3436,23907.36417
3437,24376.9375
3438,25770.714
3439,27391.73476
3440,28147.61177
3441,27933.17329
3442,27706.94275
3443,27829.50528
3444,27462.26983
3445,27075.24342
3446,27093.13764
3447,27288.83397
3448,27370.21779
3449,27655.96452
3450,28813.16391
3451,29847.59495
3452,30697.29629
3453,31733.80783
3454,30903.82015
3455,28853.76449
3456,26767.76211
3457,25372.82673
3458,24165.21721
3459,23497.00978
3460,23118.82033
3461,23151.64493
3462,23599.12086
3463,23604.89746
3464,23841.93025
3465,24593.46328
3466,24694.82851
3467,24661.21217
3468,24268.71662
3469,23664.24237
3470,23365.72917
3471,23331.31209
3472,23863.75893
3473,24828.58071
3474,25841.6578
3475,27073.27358
3476,28292.27393
3477,29501.8881
3478,28962.07236
3479,27431.27395
3480,25723.08854
3481,24303.30756
3482,23320.94603
3483,22762.46778
3484,22340.85879
3485,22215.10723
3486,22488.30586
3487,22425.45104
3488,22848.69535
3489,23571.84594
3490,24310.29943
3491,24442.27545
3492,23791.43471
3493,23444.10763
3494,23268.44038
3495,23187.80295
3496,23561.65404
3497,23973.70369
3498,24841.66849
3499,26004.90395
3500,27086.70107
3501,28147.71941
3502,27664.78568
3503,26381.06254
3504,24659.24388
3505,23865.43321
3506,22905.12881
3507,22274.41667
3508,22044.32828
3509,22189.10152
3510,22791.69189
3511,22899.69581
3512,22895.09546
3513,22885.94805
3514,22909.98964
3515,22839.81188
3516,23028.74187
3517,22813.71669
3518,22888.59499
3519,23014.95663
3520,23044.76569
3521,24001.89335
3522,25521.22568
3523,26759.37771
3524,28047.30514
3525,29489.56838
3526,28883.815
3527,26848.57341
3528,24957.57341
3529,23619.90645
3530,23072.71196
3531,22806.22569
3532,22830.90292
3533,23318.36062
3534,24721.4357
3535,26681.09431
3536,27975.01638
3537,28098.39527
3538,27888.1021
3539,27724.33148
3540,27484.45145
3541,27148.86884
3542,27493.44247
3543,27756.46945
3544,27966.97006
3545,28472.65089
3546,29674.18322
3547,30631.79684
3548,31623.24779
3549,32782.26555
3550,31794.75859
3551,29327.52242
3552,27066.21749
3553,25765.5713
3554,24740.65923
3555,24081.2623
3556,23709.43981
3557,24314.33669
3558,25790.38322
3559,27564.87718
3560,28500.72222
3561,28341.37323
3562,28109.0126
3563,28605.35642
3564,28523.43136
3565,28644.50909
3566,29230.34731
3567,29456.97417
3568,30311.55797
3569,31240.73037
3570,32179.13561
3571,33039.80104
3572,33496.69783
3573,34132.65797
3574,33103.92363
3575,30360.18068
3576,27958.09088
3577,26485.465
3578,25384.11869
3579,24494.14347
3580,24260.95364
3581,24760.328
3582,26187.24239
3583,27909.63738
3584,29110.84097
3585,29183.14869
3586,29175.212
3587,28719.00144
3588,28728.1577
3589,28766.86937
3590,29331.11956
3591,29682.12559
3592,30477.85168
3593,31635.42764
3594,32633.43197
3595,33439.75338
3596,33909.56983
3597,34417.34173
3598,33431.03113
3599,31101.99793
3600,28512.30359
3601,26978.39025
3602,25755.85884
3603,25025.0348
3604,24809.43461
3605,25273.26661
3606,26670.61889
3607,28379.59295
3608,29666.98233
3609,29858.44087
3610,29900.93324
3611,29674.79082
3612,29030.94115
3613,28881.53625
3614,29327.69287
3615,29969.04764
3616,30625.29322
3617,31630.12486
3618,32712.95116
3619,33372.92763
3620,33572.39351
3621,34039.41975
3622,33187.42436
3623,31106.16149
3624,28900.29792
3625,27273.68283
3626,25920.24279
3627,24956.52047
3628,24576.34038
3629,24640.70667
3630,24928.00092
3631,25257.58625
3632,25708.73791
3633,26347.74258
3634,26939.47473
3635,27357.6625
3636,27394.17815
3637,27358.05712
3638,27522.08673
3639,27534.50796
3640,28178.50298
3641,29056.97094
3642,30064.74121
3643,30924.95365
3644,31592.876
3645,32304.08632
3646,31693.14107
3647,29644.94714
3648,27709.88277
3649,26385.5217
3650,25244.31793
3651,24413.34694
3652,23902.73317
3653,23812.78488
3654,23901.53453
3655,23679.21136
3656,24031.78844
3657,25225.17615
3658,25797.76002
3659,25969.33867
3660,26082.79764
3661,26013.45799
3662,26123.78852
3663,26555.1272
3664,27166.23855
3665,28132.42179
3666,29524.37135
3667,30819.55679
3668,31632.06232
3669,32492.07487
3670,31741.061
3671,29563.04093
3672,27260.83323
3673,25880.43795
3674,24760.89369
3675,24195.84701
3676,24101.93386
3677,24719.67024
3678,26072.22382
3679,28111.89717
3680,29681.94992
3681,30391.8787
3682,30962.74261
3683,30938.8631
3684,30745.78562
3685,30694.89138
3686,30979.68302
3687,31484.24241
3688,32565.11475
3689,33807.88292
3690,35168.20195
3691,36004.26425
3692,36265.49322
3693,36561.68908
3694,35496.37241
3695,32567.66891
3696,29923.26846
3697,27990.53725
3698,26710.32171
3699,25926.91367
3700,25622.06738
3701,25913.31703
3702,27331.4734
3703,29196.27023
3704,30775.60847
3705,31437.83728
3706,31874.34807
3707,32439.90793
3708,33062.08594
3709,32718.5882
3710,33734.30886
3711,35082.68989
3712,36633.21238
3713,37893.51988
3714,38916.36734
3715,39795.09574
3716,40010.40931
3717,39935.52858
3718,38598.83148
3719,35303.06846
3720,32175.1207
3721,29989.56324
3722,28369.84608
3723,27377.55756
3724,26788.91076
3725,26983.54251
3726,28382.2766
3727,30158.17764
3728,31929.23449
3729,32671.54234
3730,33055.55234
3731,33571.78827
3732,34167.66088
3733,35167.56415
3734,36707.12809
3735,37956.23008
3736,39212.8346
3737,40448.92402
3738,41363.8509
3739,41505.37589
3740,40910.99588
3741,40429.06275
3742,38969.98047
3743,35680.79106
3744,32688.97379
3745,30424.14877
3746,28759.47907
3747,27560.06439
3748,26950.14455
3749,27092.41427
3750,28279.82013
3751,29825.91125
3752,31258.47279
3753,31533.53209
3754,31309.25769
3755,31289.27382
3756,31829.45126
3757,32183.13303
3758,32994.74643
3759,33868.04416
3760,34691.34086
3761,35641.74325
3762,36155.07515
3763,36787.35149
3764,36492.63702
3765,36529.36236
3766,35490.12722
3767,32853.93364
3768,30209.66186
3769,28235.69555
3770,26867.20359
3771,26014.2563
3772,25535.88399
3773,26000.03007
3774,27263.4003
3775,28698.39791
3776,29866.87988
3777,30591.8091
3778,30823.06298
3779,30654.641
3780,30617.91536
3781,30317.5335
3782,30622.42707
3783,31092.49322
3784,31794.19507
3785,32605.8231
3786,33145.40128
3787,33678.13054
3788,34187.3538
3789,34502.41577
3790,34041.40959
3791,31914.2641
3792,29549.58917
3793,27906.28905
3794,26623.69664
3795,25675.22602
3796,25500.05714
3797,25529.29525
3798,25889.9226
3799,26439.21054
3800,27067.48044
3801,27620.16055
3802,27543.60444
3803,27263.72197
3804,27276.65226
3805,27570.97058
3806,28252.31059
3807,28996.26179
3808,30424.82772
3809,31762.38748
3810,33134.70607
3811,34545.95547
3812,34941.72845
3813,35080.14313
3814,34460.19787
3815,32309.94428
3816,29905.96144
3817,28058.71795
3818,26603.12933
3819,25564.25629
3820,24917.62409
3821,24662.27349
3822,24688.51375
3823,24883.0864
3824,25323.79569
3825,25657.16846
3826,26004.07255
3827,26677.56261
3828,27833.29035
3829,29291.23908
3830,30801.62749
3831,32268.55156
3832,34425.21305
3833,37067.97852
3834,39431.88402
3835,40903.11657
3836,40591.18155
3837,40064.95921
3838,38704.59811
3839,35498.26005
3840,32174.08197
3841,29939.37175
3842,28257.21334
3843,27213.58863
3844,26736.67336
3845,27166.12825
3846,28374.03832
3847,30014.99202
3848,31940.94569
3849,33449.87955
3850,34711.97419
3851,36429.42634
3852,38450.04136
3853,40565.71267
3854,43197.72679
3855,45692.67014
3856,48235.40696
3857,49613.83979
3858,50397.541
3859,50157.71315
3860,49057.09739
3861,47544.60863
3862,45048.37779
3863,40815.43571
3864,36778.12992
3865,33942.69274
3866,31661.75369
3867,29988.55725
3868,29166.26034
3869,29208.90907
3870,30310.39256
3871,31860.85592
3872,33725.39655
3873,35301.36539
3874,36920.66736
3875,39140.39286
3876,41883.19313
3877,44209.62187
3878,46978.72668
3879,49330.64062
3880,50805.54714
3881,51779.14285
3882,52224.60365
3883,51374.22146
3884,49791.49549
3885,48336.34041
3886,45844.97453
3887,41648.87739
3888,37628.49681
3889,34741.29693
3890,32696.62008
3891,31182.1247
3892,30331.673
3893,30374.38555
3894,31653.52952
3895,33133.35509
3896,34864.4746
3897,36197.69424
3898,37707.37344
3899,39598.22599
3900,40502.02022
3901,41940.70616
3902,43838.96945
3903,45548.88636
3904,47077.41287
3905,48125.55085
3906,48397.61197
3907,47737.34395
3908,46137.36652
3909,44467.50376
3910,42041.50803
3911,38227.12462
3912,34624.16326
3913,32308.59859
3914,30670.68209
3915,29302.85894
3916,28552.90667
3917,28772.33034
3918,29996.42933
3919,31467.02486
3920,33189.33794
3921,34045.33106
3922,34387.62007
3923,34503.9313
3924,34941.17234
3925,35303.62916
3926,36429.32173
3927,36702.39639
3928,38015.55939
3929,39160.66094
3930,39986.54989
3931,40173.48468
3932,39673.86873
3933,39077.94903
3934,37813.89669
3935,35021.69906
3936,32325.37066
3937,30221.39225
3938,28781.71359
3939,28038.29511
3940,27615.98428
3941,27744.45215
3942,28793.22223
3943,30064.65613
3944,31494.82892
3945,32680.72837
3946,33086.2346
3947,32905.40167
3948,32859.3808
3949,32389.34328
3950,32477.06293
3951,33275.35474
3952,34184.30697
3953,35178.98697
3954,36233.05936
3955,36724.23106
3956,36543.56212
3957,36503.302
3958,35476.79495
3959,33214.40094
3960,30856.51721
3961,29189.20795
3962,27927.41273
3963,26961.98984
3964,26315.39293
3965,26153.68325
3966,26479.47402
3967,26747.794
3968,27331.47105
3969,28128.26287
3970,28418.38447
3971,28191.05805
3972,27850.82195
3973,27971.89105
3974,28365.49266
3975,29238.97528
3976,30428.70567
3977,31721.20578
3978,33053.05035
3979,34072.26567
3980,34149.61927
3981,34402.24814
3982,33697.98132
3983,31845.73655
3984,29760.01034
3985,28067.0529
3986,26730.65362
3987,25793.81708
3988,25267.79719
3989,25035.29711
3990,25085.39747
3991,24888.4779
3992,25185.22674
3993,26125.07953
3994,26443.63912
3995,26440.46574
3996,26058.97498
3997,26015.33877
3998,26536.30915
3999,27332.11677
4000,28520.86947
4001,30213.1109
4002,31888.94682
4003,32998.78472
4004,33527.06419
4005,34004.31464
4006,33391.40658
4007,31358.67706
4008,29143.50251
4009,27651.13751
4010,26467.75717
4011,25827.25294
4012,25611.58681
4013,25999.87857
4014,27415.85885
4015,29280.37237
4016,30842.23935
4017,31647.88838
4018,31940.06882
4019,32192.87979
4020,32370.86051
4021,32810.4996
4022,33838.42976
4023,34596.27484
4024,35537.56625
4025,36577.08157
4026,37696.0142
4027,38332.32359
4028,38547.73951
4029,38457.79233
4030,37190.78906
4031,34331.19647
4032,31345.93768
4033,29743.54507
4034,28338.33441
4035,27367.83831
4036,26876.51085
4037,27185.79473
4038,28464.36397
4039,30196.074
4040,31875.83561
4041,33066.09765
4042,33574.64589
4043,33891.22921
4044,34387.25809
4045,34899.64884
4046,35534.35296
4047,36512.89829
4048,37535.61179
4049,38912.18966
4050,40038.67541
4051,40850.96494
4052,40566.38706
4053,40180.96148
4054,38664.44262
4055,35529.60708
4056,32554.44731
4057,30200.72345
4058,28717.21241
4059,27741.54419
4060,27182.89156
4061,27452.25814
4062,28647.69512
4063,30344.90761
4064,31926.09893
4065,33427.09266
4066,33865.724
4067,34063.37333
4068,34729.45204
4069,35433.56169
4070,36334.89468
4071,37230.86418
4072,38621.21226
4073,39890.40519
4074,40793.92229
4075,41183.6047
4076,40658.87504
4077,40086.42252
4078,38713.51535
4079,35556.28654
4080,32507.97741
4081,30497.23776
4082,28859.93909
4083,27787.35337
4084,27235.23179
4085,27599.30348
4086,28841.14245
4087,30474.89543
4088,31736.86837
4089,32931.32182
4090,33655.61358
4091,33764.29347
4092,33589.46612
4093,33499.23018
4094,33947.80456
4095,34542.99743
4096,34865.86462
4097,35286.25987
4098,36242.96549
4099,36653.44374
4100,36767.65477
4101,36803.59617
4102,35781.34936
4103,33123.63933
4104,30570.33294
4105,28751.81584
4106,27429.63911
4107,26470.78853
4108,25952.93491
4109,26274.48754
4110,27508.81794
4111,28994.39859
4112,30055.88746
4113,30604.23461
4114,30883.19875
4115,31263.86283
4116,31380.16939
4117,31385.43175
4118,31640.8582
4119,31788.61549
4120,32277.07181
4121,33115.43188
4122,33981.76838
4123,34547.39042
4124,35008.48974
4125,35433.16972
4126,34670.30761
4127,32428.46208
4128,30137.08938
4129,28243.88582
4130,26788.92285
4131,25853.06514
4132,25346.51625
4133,25236.46051
4134,25712.98636
4135,25934.31961
4136,26447.5911
4137,26934.55361
4138,27562.89423
4139,27724.06949
4140,28217.81866
4141,28506.65887
4142,28879.83745
4143,29370.59794
4144,30972.57683
4145,32699.02637
4146,34571.47282
4147,35757.24651
4148,36063.08618
4149,36035.80217
4150,35329.83966
4151,32986.20055
4152,30731.92396
4153,28758.03217
4154,27355.90616
4155,26380.54467
4156,25700.51736
4157,25309.771
4158,25327.69769
4159,25146.3056
4160,25658.99269
4161,26267.43206
4162,26792.47716
4163,27341.86729
4164,28209.95728
4165,28877.1759
4166,30143.73013
4167,31851.93452
4168,33852.33931
4169,35557.30486
4170,37483.05587
4171,38613.4069
4172,38536.4181
4173,38078.76157
4174,36727.50953
4175,33906.03743
4176,30942.17132
4177,28786.4089
4178,27399.04588
4179,26501.51794
4180,26225.24933
4181,26487.00708
4182,27902.11072
4183,29644.44518
4184,31397.19477
4185,32412.49649
4186,32848.31612
4187,33250.24365
4188,33621.71043
4189,34349.48647
4190,35453.23316
4191,36769.19447
4192,38296.11363
4193,39756.74491
4194,40619.83105
4195,40855.68428
4196,40408.6375
4197,39694.61167
4198,38001.78231
4199,34815.04292
4200,31724.29822
4201,29555.05139
4202,28133.97442
4203,27133.82153
4204,26610.90612
4205,26990.44905
4206,28206.50131
4207,29719.74813
4208,31107.05897
4209,31979.21047
4210,33022.61811
4211,33774.41032
4212,33785.42042
4213,33667.7928
4214,34098.44094
4215,34760.13926
4216,35739.70666
4217,36610.04209
4218,37317.8435
4219,37637.29898
4220,37686.11079
4221,37483.59054
4222,36205.25941
4223,33491.62346
4224,30783.69979
4225,28877.48851
4226,27481.78663
4227,26774.27074
4228,26193.52968
4229,26578.2048
4230,27977.03598
4231,29411.88624
4232,30665.43545
4233,31626.44175
4234,31648.81672
4235,31888.81375
4236,31459.82403
4237,31288.55853
4238,31817.60454
4239,32538.09116
4240,33400.15777
4241,34073.15256
4242,35213.11328
4243,36039.70581
4244,36221.35239
4245,36325.94513
4246,35491.85966
4247,32911.92415
4248,30497.43989
4249,28615.91231
4250,27369.03293
4251,26449.55613
4252,25980.91789
4253,26398.56779
4254,27738.72231
4255,29127.13673
4256,30103.0122
4257,30506.74256
4258,30680.49558
4259,30644.10704
4260,31379.23483
4261,31223.12948
4262,31653.13807
4263,32658.07709
4264,33872.75923
4265,34702.95116
4266,35952.13379
4267,36445.92076
4268,36182.85162
4269,36488.16441
4270,35621.77684
4271,33125.61557
4272,30693.85781
4273,28643.17299
4274,27226.29255
4275,26386.74028
4276,25964.21206
4277,26231.89316
4278,27375.5478
4279,28726.50153
4280,29820.9749
4281,30442.96186
4282,30555.05083
4283,30825.45074
4284,31279.24243
4285,31803.27991
4286,32533.00138
4287,33685.25052
4288,34548.08407
4289,35679.22164
4290,36647.13056
4291,37097.5623
4292,36768.47787
4293,36496.77709
4294,35676.34702
4295,33389.4207
4296,30805.10704
4297,28676.18018
4298,27092.41666
4299,26085.46377
4300,25521.05451
4301,25366.40911
4302,25670.64065
4303,26154.93642
4304,27005.2005
4305,27063.51154
4306,27295.41539
4307,27784.58495
4308,28501.37306
4309,29353.67211
4310,30390.44085
4311,31813.10137
4312,32911.90305
4313,33816.33919
4314,34654.64263
4315,35121.52072
4316,35246.34151
4317,35353.85665
4318,34645.51739
4319,32771.76005
4320,30309.27697
4321,28369.26158
4322,26843.64546
4323,25800.67078
4324,25085.19904
4325,24806.65779
4326,25142.18802
4327,25149.59549
4328,25553.76954
4329,25854.41778
4330,26303.61716
4331,27007.73258
4332,27926.52296
4333,28880.26858
4334,29784.79073
4335,31164.78429
4336,32896.84493
4337,34525.40788
4338,36261.18627
4339,37335.23798
4340,37118.2878
4341,36763.88548
4342,35662.42742
4343,32917.4346
4344,30180.5669
4345,28130.56167
4346,26554.93231
4347,25563.69527
4348,25296.66554
4349,25751.32277
4350,27216.03204
4351,28752.45921
4352,30584.84618
4353,31513.90837
4354,32249.08764
4355,33156.79406
4356,33708.9391
4357,34486.14834
4358,35971.10338
4359,37246.81653
4360,38687.58656
4361,39883.72676
4362,40942.67395
4363,41411.76025
4364,40946.21543
4365,39866.40419
4366,38374.74372
4367,35218.49766
4368,32166.40029
4369,30013.07702
4370,28748.74647
4371,27630.12496
4372,27105.16669
4373,27048.24244
4374,28125.42597
4375,29579.09745
4376,31303.32385
4377,32222.77291
4378,32651.7495
4379,32986.0291
4380,33677.17383
4381,34130.6882
4382,35384.31651
4383,36510.33596
4384,37874.27917
4385,39220.95851
4386,40259.59796
4387,40661.77737
4388,40146.63692
4389,39517.88945
4390,38257.97358
4391,35305.68067
4392,32258.66287
4393,29997.86336
4394,28471.54796
4395,27540.25832
4396,27047.90472
4397,27207.18511
4398,28273.4691
4399,29641.18928
4400,30898.04502
4401,31872.52218
4402,32109.19925
4403,32336.65727
4404,32845.78161
4405,33423.28163
4406,34136.49237
4407,35184.22205
4408,36358.31088
4409,37612.31989
4410,38637.02939
4411,39003.01612
4412,38481.29128
4413,37904.75087
4414,36858.36686
4415,34276.46583
4416,31538.2363
4417,29575.77541
4418,27962.80778
4419,26909.75605
4420,26207.07216
4421,26071.46607
4422,26252.05021
4423,26180.84167
4424,26715.97535
4425,26809.48315
4426,26952.2753
4427,27109.19487
4428,27372.50584
4429,28055.87272
4430,28854.35408
4431,30161.38137
4432,31719.38514
4433,33198.4428
4434,34642.21206
4435,35357.30605
4436,35024.0826
4437,34512.03916
4438,33504.0425
4439,32200.79393
4440,30256.31794
4441,28663.49171
4442,27447.71815
4443,26468.23601
4444,26051.56713
4445,26295.55391
4446,27119.42522
4447,28018.79439
4448,28858.25757
4449,29459.8855
4450,29725.64916
4451,30077.91831
4452,30727.0941
4453,31291.42773
4454,32657.22897
4455,34418.05569
4456,36339.9951
4457,38042.47907
4458,39562.00895
4459,40145.07911
4460,39530.46604
4461,38697.4981
4462,37446.83541
4463,35093.85692
4464,32232.14302
4465,29792.70136
4466,28212.42057
4467,27071.82395
4468,26290.50267
4469,26170.20461
4470,26324.51789
4471,26931.47419
4472,27344.26159
4473,27952.61697
4474,28394.31772
4475,28878.78962
4476,29276.03436
4477,29974.3235
4478,31070.54185
4479,32544.3168
4480,34365.24235
4481,35995.10012
4482,37256.45329
4483,37865.8409
4484,37424.12105
4485,37088.13354
4486,35938.70167
4487,33559.39574
4488,30950.64982
4489,28866.71046
4490,27413.17186
4491,26349.20918
4492,25620.69626
4493,25372.58449
4494,25442.18738
4495,25425.43803
4496,26271.76196
4497,26707.79255
4498,26896.43441
4499,26691.18153
4500,27253.33309
4501,27627.59376
4502,27979.23566
4503,28831.96097
4504,30183.26133
4505,31977.20968
4506,33852.16894
4507,35110.00601
4508,35110.45096
4509,35143.73579
4510,34329.10763
4511,31768.10811
4512,29176.07372
4513,27396.53951
4514,26166.90817
4515,25492.23534
4516,25391.7842
4517,26173.15853
4518,27292.28314
4519,28915.16297
4520,30579.30944
4521,31797.69303
4522,32275.8474
4523,32131.46781
4524,32150.5877
4525,32113.73892
4526,32289.36823
4527,33060.90618
4528,33796.62658
4529,35008.89389
4530,36335.97692
4531,37004.04497
4532,36926.22697
4533,36994.45882
4534,36089.90536
4535,33333.81887
4536,30672.57857
4537,28855.92202
4538,27547.0332
4539,26654.07575
4540,26211.30574
4541,26746.59566
4542,28108.22573
4543,29610.92321
4544,31006.51289
4545,31846.38285
4546,31935.96426
4547,32046.5496
4548,32478.31153
4549,33042.84604
4550,34282.10331
4551,35387.61764
4552,36920.12619
4553,38379.06585
4554,39643.39144
4555,39973.60577
4556,39490.64591
4557,39164.80413
4558,37840.42154
4559,34957.72198
4560,32026.46275
4561,29886.32848
4562,28527.63328
4563,27653.57143
4564,27218.04141
4565,27482.98994
4566,28799.05465
4567,30354.66791
4568,31857.12502
4569,32781.69739
4570,33479.98864
4571,33810.83721
4572,34848.05005
4573,35804.17844
4574,36921.41354
4575,38125.6247
4576,39861.79185
4577,41418.12729
4578,42614.22021
4579,42961.43435
4580,42247.84151
4581,41363.79047
4582,40008.16943
4583,36611.7695
4584,33660.19696
4585,31565.96981
4586,30144.37597
4587,28912.56155
4588,28154.47217
4589,28391.06867
4590,29587.64809
4591,31004.51083
4592,32818.80449
4593,33645.81952
4594,34310.92149
4595,35459.48781
4596,36420.83309
4597,37601.39456
4598,39300.30674
4599,41118.27453
4600,42878.15345
4601,44118.55074
4602,45255.05227
4603,45558.36386
4604,44565.70016
4605,43187.47539
4606,41233.16468
4607,38077.57261
4608,35324.65595
4609,32833.7826
4610,30846.26699
4611,29541.97822
4612,28903.02817
4613,28840.62102
4614,29788.68772
4615,31163.13453
4616,32790.03114
4617,33913.20063
4618,34476.66175
4619,35624.28744
4620,36954.54512
4621,38273.51787
4622,40533.66882
4623,42625.86028
4624,44391.37413
4625,45810.74239
4626,46898.41881
4627,46806.78688
4628,45666.63396
4629,44308.99243
4630,42553.59558
4631,39113.04465
4632,36117.06042
4633,33489.70292
4634,31272.30112
4635,29984.55671
4636,28895.50553
4637,28275.85614
4638,28436.50315
4639,28829.66824
4640,29826.82982
4641,30794.51191
4642,31800.40107
4643,32875.03234
4644,34224.80268
4645,35483.75866
4646,37374.5582
4647,39319.86181
4648,41177.43083
4649,42929.95173
4650,44338.86933
4651,44842.55377
4652,44053.57228
4653,42776.25066
4654,40946.43897
4655,37914.0859
4656,34835.96334
4657,32375.01327
4658,30414.62938
4659,28990.73235
4660,27869.08886
4661,27332.06324
4662,27049.28333
4663,26891.02551
4664,27749.21098
4665,28407.42236
4666,29402.69863
4667,30719.25294
4668,32048.71635
4669,33794.71042
4670,35729.25003
4671,37760.54022
4672,39590.34973
4673,41437.3453
4674,43025.77419
4675,43843.19829
4676,43210.29176
4677,42015.9704
4678,40162.31746
4679,36860.82774
4680,33591.90454
4681,31178.7571
4682,29558.92436
4683,28394.85819
4684,27821.30039
4685,28071.37742
4686,29354.52207
4687,31055.69799
4688,32939.74859
4689,34320.3272
4690,35307.65004
4691,36810.31208
4692,38298.47329
4693,40152.40971
4694,42203.83511
4695,44215.6762
4696,45979.81724
4697,47520.83145
4698,48506.70648
4699,48653.79793
4700,47327.99504
4701,45661.65291
4702,43513.61337
4703,39556.44255
4704,35731.33548
4705,32970.62968
4706,30991.56395
4707,29661.76149
4708,28980.15553
4709,29001.37794
4710,30180.35857
4711,31549.20088
4712,33184.39385
4713,34829.52011
4714,35662.18946
4715,37027.87118
4716,37832.88935
4717,39215.17375
4718,41188.27082
4719,42930.03489
4720,44469.94413
4721,45768.64183
4722,46483.45243
4723,46374.35729
4724,45126.53837
4725,43848.92383
4726,41819.97488
4727,38093.62096
4728,34800.63064
4729,32303.52956
4730,30464.4541
4731,29192.746
4732,28570.95459
4733,28721.98757
4734,29965.54468
4735,31409.28827
4736,32867.92804
4737,33966.71287
4738,34584.002
4739,35498.45138
4740,36627.29552
4741,37964.25383
4742,39324.94979
4743,41025.65966
4744,42786.09072
4745,44288.81965
4746,45192.9965
4747,45409.06462
4748,44438.72998
4749,43402.3277
4750,41607.07536
4751,38126.73965
4752,34696.98765
4753,32204.92357
4754,30331.31824
4755,29047.7322
4756,28391.36266
4757,28597.17813
4758,29874.54812
4759,31418.41284
4760,32873.57892
4761,33875.92027
4762,34490.5969
4763,35335.60508
4764,36419.98955
4765,37654.6401
4766,39322.86746
4767,40980.83607
4768,42549.21256
4769,43845.85667
4770,44612.9188
4771,44602.08162
4772,43620.6109
4773,42330.79789
4774,40203.56426
4775,37063.61666
4776,33839.15558
4777,31593.23699
4778,29830.19341
