"Scenario","Technology","Hour","Charging power (MW)","Disharging power (MW)","State of charge (MWh)"
"1","H2","6876",0.00000,0.00000,6232985.71407
"1","Li-Ion","6877",0.00000,0.00000,8799.07986
"1","CAES","6877",255.18513,0.00000,64872.80897
"1","PHS","6877",3693.58740,0.00000,49476.40030
"1","H2","6877",0.00000,0.00000,6232985.71407
"1","Li-Ion","6878",0.00000,0.00000,8799.07986
"1","CAES","6878",446.61239,0.00000,65227.89625
"1","PHS","6878",3693.58740,0.00000,52742.66785
"1","H2","6878",0.00000,0.00000,6232985.71407
"1","Li-Ion","6879",0.00000,0.00000,8799.07986
"1","CAES","6879",0.00000,0.00000,65227.89625
"1","PHS","6879",3578.42372,0.00000,55907.09529
"1","H2","6879",0.00000,0.00000,6232985.71407
"1","Li-Ion","6880",0.00000,0.00000,8799.07986
"1","CAES","6880",0.00000,996.19506,63974.92808
"1","PHS","6880",0.00000,3693.58740,51730.28256
"1","H2","6880",0.00000,0.00000,6232985.71407
"1","Li-Ion","6881",0.00000,0.00000,8799.07986
"1","CAES","6881",0.00000,0.00000,63974.92808
"1","PHS","6881",0.00000,3693.58740,47553.46983
"1","H2","6881",0.00000,9473.78461,6218703.44639
"1","Li-Ion","6882",0.00000,0.00000,8799.07986
"1","CAES","6882",0.00000,0.00000,63974.92808
"1","PHS","6882",0.00000,3693.58740,43376.65711
"1","H2","6882",0.00000,4677.16657,6211652.35248
"1","Li-Ion","6883",0.00000,0.00000,8799.07986
"1","CAES","6883",0.00000,0.00000,63974.92808
"1","PHS","6883",0.00000,0.00000,43376.65711
"1","H2","6883",0.00000,4878.60825,6204297.57382
"1","Li-Ion","6884",0.00000,0.00000,8799.07986
"1","CAES","6884",0.00000,7166.33580,54961.44166
"1","PHS","6884",0.00000,0.00000,43376.65711
"1","H2","6884",0.00000,0.00000,6204297.57382
"1","Li-Ion","6885",0.00000,0.00000,8799.07986
"1","CAES","6885",0.00000,0.00000,54961.44166
"1","PHS","6885",0.00000,0.00000,43376.65711
"1","H2","6885",0.00000,6817.06758,6194020.45776
"1","Li-Ion","6886",0.00000,0.00000,8799.07986
"1","CAES","6886",0.00000,0.00000,54961.44166
"1","PHS","6886",0.00000,3693.58740,39199.84438
"1","H2","6886",0.00000,2997.12326,6189502.12445
"1","Li-Ion","6887",0.00000,0.00000,8799.07986
"1","CAES","6887",0.00000,0.00000,54961.44166
"1","PHS","6887",0.00000,0.00000,39199.84438
"1","H2","6887",0.00000,7104.06594,6178792.34208
"1","Li-Ion","6888",0.00000,0.00000,8799.07986
"1","CAES","6888",0.00000,0.00000,54961.44166
"1","PHS","6888",0.00000,3397.86516,35357.44270
"1","H2","6888",0.00000,2240.18966,6175415.12911
"1","Li-Ion","6889",0.00000,0.00000,8799.07986
"1","CAES","6889",0.00000,0.00000,54961.44166
"1","PHS","6889",0.00000,0.00000,35357.44270
"1","H2","6889",0.00000,4891.43230,6168041.01745
"1","Li-Ion","6890",0.00000,3226.36238,5320.00382
"1","CAES","6890",0.00000,0.00000,54961.44166
"1","PHS","6890",0.00000,3218.49060,31717.88282
"1","H2","6890",0.00000,0.00000,6168041.01745
"1","Li-Ion","6891",0.00000,1857.57546,3316.92869
"1","CAES","6891",0.00000,4860.65633,48847.93246
"1","PHS","6891",0.00000,0.00000,31717.88282
"1","H2","6891",0.00000,0.00000,6168041.01745
"1","Li-Ion","6892",0.00000,0.00000,3316.92869
"1","CAES","6892",0.00000,0.00000,48847.93246
"1","PHS","6892",0.00000,3693.58740,27541.07009
"1","H2","6892",0.00000,2926.33927,6163629.39501
"1","Li-Ion","6893",0.00000,0.00000,3316.92869
"1","CAES","6893",0.00000,0.00000,48847.93246
"1","PHS","6893",0.00000,0.00000,27541.07009
"1","H2","6893",0.00000,7937.36360,6151663.36916
"1","Li-Ion","6894",0.00000,3075.99312,0.00000
"1","CAES","6894",0.00000,0.00000,48847.93246
"1","PHS","6894",0.00000,3693.58740,23364.25737
"1","H2","6894",0.00000,0.00000,6151663.36916
"1","Li-Ion","6895",0.00000,0.00000,0.00000
"1","CAES","6895",0.00000,0.00000,48847.93246
"1","PHS","6895",2458.85721,0.00000,25538.64358
"1","H2","6895",0.00000,0.00000,6151663.36916
"1","Li-Ion","6896",3226.36238,0.00000,2992.00539
"1","CAES","6896",1782.94559,0.00000,50265.49568
"1","PHS","6896",3693.58740,0.00000,28804.91113
"1","H2","6896",0.00000,0.00000,6151663.36916
"1","Li-Ion","6897",360.11116,0.00000,3325.95874
"1","CAES","6897",2268.98687,0.00000,52069.49483
"1","PHS","6897",3693.58740,0.00000,32071.17868
"1","H2","6897",0.00000,0.00000,6151663.36916
"1","Li-Ion","6898",0.00000,0.00000,3325.95874
"1","CAES","6898",1156.00427,0.00000,52988.59699
"1","PHS","6898",3693.58740,0.00000,35337.44624
"1","H2","6898",0.00000,0.00000,6151663.36916
"1","Li-Ion","6899",0.00000,0.00000,3325.95874
"1","CAES","6899",612.36967,0.00000,53475.47260
"1","PHS","6899",3693.58740,0.00000,38603.71379
"1","H2","6899",0.00000,0.00000,6151663.36916
"1","Li-Ion","6900",2675.45590,0.00000,5807.07447
"1","CAES","6900",0.00000,0.00000,53475.47260
"1","PHS","6900",3693.58740,0.00000,41869.98134
"1","H2","6900",0.00000,0.00000,6151663.36916
"1","Li-Ion","6901",3226.36238,0.00000,8799.07986
"1","CAES","6901",300.52182,0.00000,53714.40792
"1","PHS","6901",3693.58740,0.00000,45136.24889
"1","H2","6901",0.00000,0.00000,6151663.36916
"1","Li-Ion","6902",0.00000,0.00000,8799.07986
"1","CAES","6902",1523.95030,0.00000,54926.05223
"1","PHS","6902",3693.58740,0.00000,48402.51645
"1","H2","6902",0.00000,0.00000,6151663.36916
"1","Li-Ion","6903",0.00000,0.00000,8799.07986
"1","CAES","6903",0.00000,0.00000,54926.05223
"1","PHS","6903",767.53088,0.00000,49081.24987
"1","H2","6903",0.00000,0.00000,6151663.36916
"1","Li-Ion","6904",0.00000,0.00000,8799.07986
"1","CAES","6904",0.00000,0.00000,54926.05223
"1","PHS","6904",0.00000,0.00000,49081.24987
"1","H2","6904",0.00000,9961.28753,6136646.16317
"1","Li-Ion","6905",0.00000,0.00000,8799.07986
"1","CAES","6905",0.00000,4383.44877,49412.75268
"1","PHS","6905",0.00000,3693.58740,44904.43714
"1","H2","6905",0.00000,10740.41045,6120454.38518
"1","Li-Ion","6906",0.00000,0.00000,8799.07986
"1","CAES","6906",0.00000,8211.44517,39084.77593
"1","PHS","6906",0.00000,3693.58740,40727.62442
"1","H2","6906",0.00000,0.00000,6120454.38518
"1","Li-Ion","6907",0.00000,0.00000,8799.07986
"1","CAES","6907",0.00000,0.00000,39084.77593
"1","PHS","6907",0.00000,0.00000,40727.62442
"1","H2","6907",0.00000,8895.72509,6107043.57503
"1","Li-Ion","6908",0.00000,0.00000,8799.07986
"1","CAES","6908",0.00000,0.00000,39084.77593
"1","PHS","6908",0.00000,3693.58740,36550.81169
"1","H2","6908",0.00000,6607.47562,6097082.43073
"1","Li-Ion","6909",0.00000,2456.76459,6149.88247
"1","CAES","6909",0.00000,0.00000,39084.77593
"1","PHS","6909",0.00000,0.00000,36550.81169
"1","H2","6909",0.00000,8203.83212,6084714.68846
"1","Li-Ion","6910",0.00000,0.00000,6149.88247
"1","CAES","6910",0.00000,0.00000,39084.77593
"1","PHS","6910",0.00000,3693.58740,32373.99896
"1","H2","6910",0.00000,5518.28468,6076395.56130
"1","Li-Ion","6911",0.00000,0.00000,6149.88247
"1","CAES","6911",0.00000,6553.01189,30842.70003
"1","PHS","6911",0.00000,0.00000,32373.99896
"1","H2","6911",0.00000,0.00000,6076395.56130
"1","Li-Ion","6912",0.00000,0.00000,6149.88247
"1","CAES","6912",0.00000,0.00000,30842.70003
"1","PHS","6912",0.00000,0.00000,32373.99896
"1","H2","6912",0.00000,5699.85474,6067802.70696
"1","Li-Ion","6913",0.00000,0.00000,6149.88247
"1","CAES","6913",0.00000,0.00000,30842.70003
"1","PHS","6913",0.00000,0.00000,32373.99896
"1","H2","6913",0.00000,3209.25822,6062964.56816
"1","Li-Ion","6914",0.00000,0.00000,6149.88247
"1","CAES","6914",0.00000,0.00000,30842.70003
"1","PHS","6914",0.00000,3693.58740,28197.18624
"1","H2","6914",0.00000,586.89996,6062079.78317
"1","Li-Ion","6915",0.00000,0.00000,6149.88247
"1","CAES","6915",0.00000,0.00000,30842.70003
"1","PHS","6915",0.00000,0.00000,28197.18624
"1","H2","6915",0.00000,8501.24507,6049263.67401
"1","Li-Ion","6916",0.00000,0.00000,6149.88247
"1","CAES","6916",0.00000,1554.93937,28886.96906
"1","PHS","6916",0.00000,0.00000,28197.18624
"1","H2","6916",0.00000,10740.41045,6033071.89602
"1","Li-Ion","6917",0.00000,0.00000,6149.88247
"1","CAES","6917",0.00000,1240.59315,27326.60826
"1","PHS","6917",0.00000,3693.58740,24020.37351
"1","H2","6917",0.00000,10740.41045,6016880.11804
"1","Li-Ion","6918",0.00000,0.00000,6149.88247
"1","CAES","6918",0.00000,469.52536,26736.06092
"1","PHS","6918",0.00000,3693.58740,19843.56078
"1","H2","6918",0.00000,10740.41045,6000688.34005
"1","Li-Ion","6919",0.00000,0.00000,6149.88247
"1","CAES","6919",0.00000,0.00000,26736.06092
"1","PHS","6919",0.00000,3693.58740,15666.74805
"1","H2","6919",0.00000,4960.67970,5993209.83402
"1","Li-Ion","6920",0.00000,0.00000,6149.88247
"1","CAES","6920",0.00000,0.00000,26736.06092
"1","PHS","6920",0.00000,0.00000,15666.74805
"1","H2","6920",0.00000,4334.45073,5986675.40369
"1","Li-Ion","6921",0.00000,0.00000,6149.88247
"1","CAES","6921",0.00000,4067.38207,21620.29548
"1","PHS","6921",0.00000,0.00000,15666.74805
"1","H2","6921",0.00000,0.00000,5986675.40369
"1","Li-Ion","6922",0.00000,0.00000,6149.88247
"1","CAES","6922",0.00000,0.00000,21620.29548
"1","PHS","6922",0.00000,0.00000,15666.74805
"1","H2","6922",0.00000,6305.08523,5977170.13006
"1","Li-Ion","6923",0.00000,0.00000,6149.88247
"1","CAES","6923",0.00000,0.00000,21620.29548
"1","PHS","6923",0.00000,0.00000,15666.74805
"1","H2","6923",0.00000,6965.61553,5966669.06954
"1","Li-Ion","6924",0.00000,3025.00229,2887.93861
"1","CAES","6924",0.00000,0.00000,21620.29548
"1","PHS","6924",0.00000,3693.58740,11489.93533
"1","H2","6924",0.00000,0.00000,5966669.06954
"1","Li-Ion","6925",0.00000,0.00000,2887.93861
"1","CAES","6925",0.00000,0.00000,21620.29548
"1","PHS","6925",0.00000,0.00000,11489.93533
"1","H2","6925",0.00000,5095.96116,5958986.61903
"1","Li-Ion","6926",0.00000,0.00000,2887.93861
"1","CAES","6926",0.00000,0.00000,21620.29548
"1","PHS","6926",0.00000,0.00000,11489.93533
"1","H2","6926",0.00000,3321.03357,5953979.97254
"1","Li-Ion","6927",0.00000,231.50817,2638.29693
"1","CAES","6927",0.00000,0.00000,21620.29548
"1","PHS","6927",0.00000,3693.58740,7313.12260
"1","H2","6927",0.00000,0.00000,5953979.97254
"1","Li-Ion","6928",0.00000,0.00000,2638.29693
"1","CAES","6928",0.00000,10084.06888,8937.01906
"1","PHS","6928",0.00000,0.00000,7313.12260
"1","H2","6928",0.00000,0.00000,5953979.97254
"1","Li-Ion","6929",0.00000,0.00000,2638.29693
"1","CAES","6929",0.00000,7105.53904,0.00000
"1","PHS","6929",0.00000,3693.58740,3136.30987
"1","H2","6929",0.00000,0.00000,5953979.97254
"1","Li-Ion","6930",0.00000,0.00000,2638.29693
"1","CAES","6930",0.00000,0.00000,0.00000
"1","PHS","6930",0.00000,0.00000,3136.30987
"1","H2","6930",0.00000,2328.57064,5950469.52022
"1","Li-Ion","6931",0.00000,0.00000,2638.29693
"1","CAES","6931",0.00000,0.00000,0.00000
"1","PHS","6931",0.00000,2773.46278,0.00000
"1","H2","6931",0.00000,0.00000,5950469.52022
"1","Li-Ion","6932",0.00000,2173.21281,294.86129
"1","CAES","6932",0.00000,0.00000,0.00000
"1","PHS","6932",0.00000,0.00000,0.00000
"1","H2","6932",0.00000,0.00000,5950469.52022
"1","Li-Ion","6933",0.00000,273.44311,0.00000
"1","CAES","6933",0.00000,0.00000,0.00000
"1","PHS","6933",0.00000,0.00000,0.00000
"1","H2","6933",0.00000,0.00000,5950469.52022
"1","Li-Ion","6934",0.00000,0.00000,0.00000
"1","CAES","6934",0.00000,0.00000,0.00000
"1","PHS","6934",0.00000,0.00000,0.00000
"1","H2","6934",2739.16452,0.00000,5952286.47641
"1","Li-Ion","6935",0.00000,0.00000,0.00000
"1","CAES","6935",2041.34808,0.00000,1623.01080
"1","PHS","6935",0.00000,0.00000,0.00000
"1","H2","6935",3701.26471,0.00000,5954741.61767
"1","Li-Ion","6936",0.00000,0.00000,0.00000
"1","CAES","6936",3346.51636,0.00000,4283.71931
"1","PHS","6936",0.00000,0.00000,0.00000
"1","H2","6936",3701.26471,0.00000,5957196.75893
"1","Li-Ion","6937",0.00000,0.00000,0.00000
"1","CAES","6937",3346.51636,0.00000,6944.42782
"1","PHS","6937",3684.08915,0.00000,3257.86818
"1","H2","6937",3701.26471,0.00000,5959651.90018
"1","Li-Ion","6938",0.00000,0.00000,0.00000
"1","CAES","6938",3346.51636,0.00000,9605.13633
"1","PHS","6938",0.00000,0.00000,3257.86818
"1","H2","6938",3701.26471,0.00000,5962107.04144
"1","Li-Ion","6939",0.00000,0.00000,0.00000
"1","CAES","6939",3346.51636,0.00000,12265.84484
"1","PHS","6939",0.00000,0.00000,3257.86818
"1","H2","6939",3701.26471,0.00000,5964562.18270
"1","Li-Ion","6940",0.00000,0.00000,0.00000
"1","CAES","6940",3346.51636,0.00000,14926.55335
"1","PHS","6940",3693.58740,0.00000,6524.13573
"1","H2","6940",3701.26471,0.00000,5967017.32396
"1","Li-Ion","6941",28.92775,0.00000,26.82649
"1","CAES","6941",3346.51636,0.00000,17587.26186
"1","PHS","6941",3693.58740,0.00000,9790.40328
"1","H2","6941",3701.26471,0.00000,5969472.46521
"1","Li-Ion","6942",0.00000,0.00000,26.82649
"1","CAES","6942",3346.51636,0.00000,20247.97037
"1","PHS","6942",0.00000,0.00000,9790.40328
"1","H2","6942",3701.26471,0.00000,5971927.60647
"1","Li-Ion","6943",0.00000,0.00000,26.82649
"1","CAES","6943",3346.51636,0.00000,22908.67888
"1","PHS","6943",3693.58740,0.00000,13056.67083
"1","H2","6943",3701.26471,0.00000,5974382.74773
"1","Li-Ion","6944",3226.36238,0.00000,3018.83188
"1","CAES","6944",3346.51636,0.00000,25569.38739
"1","PHS","6944",3693.58740,0.00000,16322.93839
"1","H2","6944",3701.26471,0.00000,5976837.88899
"1","Li-Ion","6945",0.00000,0.00000,3018.83188
"1","CAES","6945",3346.51636,0.00000,28230.09590
"1","PHS","6945",3693.58740,0.00000,19589.20594
"1","H2","6945",3701.26471,0.00000,5979293.03024
"1","Li-Ion","6946",0.00000,0.00000,3018.83188
"1","CAES","6946",3346.51636,0.00000,30890.80441
"1","PHS","6946",3693.58740,0.00000,22855.47349
"1","H2","6946",3701.26471,0.00000,5981748.17150
"1","Li-Ion","6947",0.00000,0.00000,3018.83188
"1","CAES","6947",3346.51636,0.00000,33551.51292
"1","PHS","6947",2306.66878,0.00000,24895.27831
"1","H2","6947",3701.26471,0.00000,5984203.31276
"1","Li-Ion","6948",3006.63930,0.00000,5807.07447
"1","CAES","6948",3346.51636,0.00000,36212.22143
"1","PHS","6948",3693.58740,0.00000,28161.54586
"1","H2","6948",3701.26471,0.00000,5986658.45402
"1","Li-Ion","6949",0.00000,0.00000,5807.07447
"1","CAES","6949",3346.51636,0.00000,38872.92994
"1","PHS","6949",3693.58740,0.00000,31427.81341
"1","H2","6949",3701.26471,0.00000,5989113.59527
"1","Li-Ion","6950",0.00000,0.00000,5807.07447
"1","CAES","6950",3346.51636,0.00000,41533.63845
"1","PHS","6950",3693.58740,0.00000,34694.08097
"1","H2","6950",3701.26471,0.00000,5991568.73653
"1","Li-Ion","6951",3226.36238,0.00000,8799.07986
"1","CAES","6951",3346.51636,0.00000,44194.34696
"1","PHS","6951",0.00000,0.00000,34694.08097
"1","H2","6951",3701.26471,0.00000,5994023.87779
"1","Li-Ion","6952",0.00000,0.00000,8799.07986
"1","CAES","6952",3346.51636,0.00000,46855.05547
"1","PHS","6952",0.00000,1224.23046,33309.68666
"1","H2","6952",3701.26471,0.00000,5996479.01905
"1","Li-Ion","6953",0.00000,1707.20620,6958.15207
"1","CAES","6953",2144.32574,0.00000,48559.94052
"1","PHS","6953",0.00000,3693.58740,29132.87393
"1","H2","6953",3701.26471,0.00000,5998934.16030
"1","Li-Ion","6954",0.00000,0.00000,6958.15207
"1","CAES","6954",3235.73048,0.00000,51132.56671
"1","PHS","6954",0.00000,3693.58740,24956.06120
"1","H2","6954",3701.26471,0.00000,6001389.30156
"1","Li-Ion","6955",0.00000,0.00000,6958.15207
"1","CAES","6955",2790.83855,0.00000,53351.47350
"1","PHS","6955",0.00000,3693.58740,20779.24848
"1","H2","6955",3701.26471,0.00000,6003844.44282
"1","Li-Ion","6956",0.00000,3226.36238,3479.07603
"1","CAES","6956",2645.45671,0.00000,55454.79183
"1","PHS","6956",0.00000,3693.58740,16602.43575
"1","H2","6956",3701.26471,0.00000,6006299.58407
"1","Li-Ion","6957",0.00000,3226.36238,0.00000
"1","CAES","6957",1215.33314,0.00000,56421.06448
"1","PHS","6957",0.00000,3693.58740,12425.62302
"1","H2","6957",3701.26471,0.00000,6008754.72533
"1","Li-Ion","6958",0.00000,0.00000,0.00000
"1","CAES","6958",3346.51636,0.00000,59081.77298
"1","PHS","6958",1211.47520,0.00000,13496.93980
"1","H2","6958",3701.26471,0.00000,6011209.86659
"1","Li-Ion","6959",0.00000,0.00000,0.00000
"1","CAES","6959",3346.51636,0.00000,61742.48149
"1","PHS","6959",3635.55025,0.00000,16711.88466
"1","H2","6959",3701.26471,0.00000,6013665.00785
"1","Li-Ion","6960",0.00000,0.00000,0.00000
"1","CAES","6960",3346.51636,0.00000,64403.19000
"1","PHS","6960",3693.58740,0.00000,19978.15221
"1","H2","6960",3701.26471,0.00000,6016120.14910
"1","Li-Ion","6961",1016.11297,0.00000,942.30441
"1","CAES","6961",3346.51636,0.00000,67063.89851
"1","PHS","6961",3693.58740,0.00000,23244.41976
"1","H2","6961",3701.26471,0.00000,6018575.29036
"1","Li-Ion","6962",0.00000,0.00000,942.30441
"1","CAES","6962",3346.51636,0.00000,69724.60702
"1","PHS","6962",3693.58740,0.00000,26510.68731
"1","H2","6962",3701.26471,0.00000,6021030.43162
"1","Li-Ion","6963",0.00000,0.00000,942.30441
"1","CAES","6963",3346.51636,0.00000,72385.31553
"1","PHS","6963",3693.58740,0.00000,29776.95487
"1","H2","6963",3701.26471,0.00000,6023485.57288
"1","Li-Ion","6964",0.00000,0.00000,942.30441
"1","CAES","6964",3346.51636,0.00000,75046.02404
"1","PHS","6964",3693.58740,0.00000,33043.22242
"1","H2","6964",3701.26471,0.00000,6025940.71413
"1","Li-Ion","6965",2019.45408,0.00000,2815.06908
"1","CAES","6965",3346.51636,0.00000,77706.73255
"1","PHS","6965",0.00000,0.00000,33043.22242
"1","H2","6965",3701.26471,0.00000,6028395.85539
"1","Li-Ion","6966",0.00000,0.00000,2815.06908
"1","CAES","6966",3346.51636,0.00000,80367.44106
"1","PHS","6966",3693.58740,0.00000,36309.48997
"1","H2","6966",3701.26471,0.00000,6030850.99665
"1","Li-Ion","6967",0.00000,0.00000,2815.06908
"1","CAES","6967",3346.51636,0.00000,83028.14957
"1","PHS","6967",0.00000,0.00000,36309.48997
"1","H2","6967",3701.26471,0.00000,6033306.13791
"1","Li-Ion","6968",3226.36238,0.00000,5807.07447
"1","CAES","6968",3346.51636,0.00000,85688.85808
"1","PHS","6968",3693.58740,0.00000,39575.75752
"1","H2","6968",3701.26471,0.00000,6035761.27916
"1","Li-Ion","6969",0.00000,0.00000,5807.07447
"1","CAES","6969",3346.51636,0.00000,88349.56659
"1","PHS","6969",3693.58740,0.00000,42842.02508
"1","H2","6969",3701.26471,0.00000,6038216.42042
"1","Li-Ion","6970",0.00000,0.00000,5807.07447
"1","CAES","6970",3346.51636,0.00000,91010.27510
"1","PHS","6970",3693.58740,0.00000,46108.29263
"1","H2","6970",3701.26471,0.00000,6040671.56168
"1","Li-Ion","6971",0.00000,0.00000,5807.07447
"1","CAES","6971",3346.51636,0.00000,93670.98361
"1","PHS","6971",3693.58740,0.00000,49374.56018
"1","H2","6971",3701.26471,0.00000,6043126.70294
"1","Li-Ion","6972",0.00000,0.00000,5807.07447
"1","CAES","6972",3346.51636,0.00000,96331.69212
"1","PHS","6972",3693.58740,0.00000,52640.82773
"1","H2","6972",3701.26471,0.00000,6045581.84419
"1","Li-Ion","6973",0.00000,0.00000,5807.07447
"1","CAES","6973",3346.51636,0.00000,98992.40063
"1","PHS","6973",3693.58740,0.00000,55907.09529
"1","H2","6973",3701.26471,0.00000,6048036.98545
"1","Li-Ion","6974",3226.36238,0.00000,8799.07986
"1","CAES","6974",3346.51636,0.00000,101653.10914
"1","PHS","6974",0.00000,0.00000,55907.09529
"1","H2","6974",3701.26471,0.00000,6050492.12671
"1","Li-Ion","6975",0.00000,0.00000,8799.07986
"1","CAES","6975",3346.51636,0.00000,104313.81765
"1","PHS","6975",0.00000,0.00000,55907.09529
"1","H2","6975",3701.26471,0.00000,6052947.26797
"1","Li-Ion","6976",0.00000,0.00000,8799.07986
"1","CAES","6976",0.00000,2601.22432,101042.11775
"1","PHS","6976",0.00000,3693.58740,51730.28256
"1","H2","6976",3701.26471,0.00000,6055402.40922
"1","Li-Ion","6977",0.00000,3226.36238,5320.00382
"1","CAES","6977",0.00000,10531.74794,87795.77127
"1","PHS","6977",0.00000,0.00000,51730.28256
"1","H2","6977",2595.13565,0.00000,6057123.82747
"1","Li-Ion","6978",0.00000,0.00000,5320.00382
"1","CAES","6978",0.00000,7196.25040,78744.65965
"1","PHS","6978",0.00000,3693.58740,47553.46983
"1","H2","6978",0.00000,0.00000,6057123.82747
"1","Li-Ion","6979",0.00000,0.00000,5320.00382
"1","CAES","6979",0.00000,10531.74794,65498.31317
"1","PHS","6979",0.00000,3693.58740,43376.65711
"1","H2","6979",1986.42754,0.00000,6058441.47444
"1","Li-Ion","6980",0.00000,3226.36238,1840.92779
"1","CAES","6980",0.00000,4455.11591,59894.87399
"1","PHS","6980",0.00000,3693.58740,39199.84438
"1","H2","6980",161.89878,0.00000,6058548.86594
"1","Li-Ion","6981",0.00000,0.00000,1840.92779
"1","CAES","6981",0.00000,9392.80850,48081.03298
"1","PHS","6981",0.00000,3693.58740,35023.03165
"1","H2","6981",3701.26471,0.00000,6061004.00719
"1","Li-Ion","6982",0.00000,0.00000,1840.92779
"1","CAES","6982",0.00000,0.00000,48081.03298
"1","PHS","6982",0.00000,3693.58740,30846.21892
"1","H2","6982",847.99316,0.00000,6061566.50222
"1","Li-Ion","6983",698.65800,0.00000,2488.83657
"1","CAES","6983",0.00000,0.00000,48081.03298
"1","PHS","6983",0.00000,0.00000,30846.21892
"1","H2","6983",3701.26471,0.00000,6064021.64348
"1","Li-Ion","6984",73.79365,0.00000,2557.26998
"1","CAES","6984",0.00000,0.00000,48081.03298
"1","PHS","6984",0.00000,0.00000,30846.21892
"1","H2","6984",3701.26471,0.00000,6066476.78473
"1","Li-Ion","6985",0.00000,0.00000,2557.26998
"1","CAES","6985",0.00000,4889.25841,41931.54941
"1","PHS","6985",0.00000,0.00000,30846.21892
"1","H2","6985",3701.26471,0.00000,6068931.92599
"1","Li-Ion","6986",0.00000,0.00000,2557.26998
"1","CAES","6986",0.00000,0.00000,41931.54941
"1","PHS","6986",0.00000,3693.58740,26669.40620
"1","H2","6986",3555.99228,0.00000,6071290.70442
"1","Li-Ion","6987",0.00000,0.00000,2557.26998
"1","CAES","6987",0.00000,0.00000,41931.54941
"1","PHS","6987",0.00000,0.00000,26669.40620
"1","H2","6987",2933.50370,0.00000,6073236.57064
"1","Li-Ion","6988",0.00000,0.00000,2557.26998
"1","CAES","6988",0.00000,0.00000,41931.54941
"1","PHS","6988",0.00000,3693.58740,22492.59347
"1","H2","6988",3048.48463,0.00000,6075258.70658
"1","Li-Ion","6989",0.00000,0.00000,2557.26998
"1","CAES","6989",0.00000,5036.92329,35596.33977
"1","PHS","6989",0.00000,3693.58740,18315.78074
"1","H2","6989",3701.26471,0.00000,6077713.84783
"1","Li-Ion","6990",0.00000,2168.97235,218.40695
"1","CAES","6990",0.00000,4060.00779,30489.84936
"1","PHS","6990",0.00000,0.00000,18315.78074
"1","H2","6990",0.00000,0.00000,6077713.84783
"1","Li-Ion","6991",0.00000,202.54227,0.00000
"1","CAES","6991",0.00000,0.00000,30489.84936
"1","PHS","6991",0.00000,836.98405,17369.29559
"1","H2","6991",3701.26471,0.00000,6080168.98909
"1","Li-Ion","6992",3226.36238,0.00000,2992.00539
"1","CAES","6992",0.00000,0.00000,30489.84936
"1","PHS","6992",511.00381,0.00000,17821.18016
"1","H2","6992",3701.26471,0.00000,6082624.13035
"1","Li-Ion","6993",0.00000,0.00000,2992.00539
"1","CAES","6993",0.00000,0.00000,30489.84936
"1","PHS","6993",0.00000,985.05615,16707.25091
"1","H2","6993",3701.26471,0.00000,6085079.27160
"1","Li-Ion","6994",0.00000,0.00000,2992.00539
"1","CAES","6994",0.00000,0.00000,30489.84936
"1","PHS","6994",0.00000,0.00000,16707.25091
"1","H2","6994",2577.08525,0.00000,6086788.71657
"1","Li-Ion","6995",0.00000,0.00000,2992.00539
"1","CAES","6995",0.00000,0.00000,30489.84936
"1","PHS","6995",0.00000,0.00000,16707.25091
"1","H2","6995",3205.04900,0.00000,6088914.70556
"1","Li-Ion","6996",0.00000,0.00000,2992.00539
"1","CAES","6996",0.00000,0.00000,30489.84936
"1","PHS","6996",0.00000,0.00000,16707.25091
"1","H2","6996",3482.05276,0.00000,6091224.43806
"1","Li-Ion","6997",785.10342,0.00000,3720.08035
"1","CAES","6997",0.00000,0.00000,30489.84936
"1","PHS","6997",0.00000,0.00000,16707.25091
"1","H2","6997",3701.26471,0.00000,6093679.57932
"1","Li-Ion","6998",962.08990,0.00000,4612.28581
"1","CAES","6998",0.00000,0.00000,30489.84936
"1","PHS","6998",0.00000,0.00000,16707.25091
"1","H2","6998",3701.26471,0.00000,6096134.72057
"1","Li-Ion","6999",0.00000,0.00000,4612.28581
"1","CAES","6999",0.00000,0.00000,30489.84936
"1","PHS","6999",0.00000,0.00000,16707.25091
"1","H2","6999",2227.64363,0.00000,6097612.37219
"1","Li-Ion","7000",0.00000,0.00000,4612.28581
"1","CAES","7000",0.00000,7703.05334,20801.30439
"1","PHS","7000",0.00000,3693.58740,12530.43818
"1","H2","7000",3701.26471,0.00000,6100067.51345
"1","Li-Ion","7001",0.00000,3226.36238,1133.20978
"1","CAES","7001",0.00000,6565.15995,12543.94922
"1","PHS","7001",0.00000,3693.58740,8353.62545
"1","H2","7001",0.00000,0.00000,6100067.51345
"1","Li-Ion","7002",0.00000,1050.89552,0.00000
"1","CAES","7002",0.00000,7465.67733,3153.96484
"1","PHS","7002",0.00000,3693.58740,4176.81273
"1","H2","7002",3701.26471,0.00000,6102522.65471
"1","Li-Ion","7003",0.00000,0.00000,0.00000
"1","CAES","7003",0.00000,2507.61693,0.00000
"1","PHS","7003",0.00000,3693.58740,0.00000
"1","H2","7003",3701.26471,0.00000,6104977.79597
"1","Li-Ion","7004",0.00000,0.00000,0.00000
"1","CAES","7004",0.00000,0.00000,0.00000
"1","PHS","7004",0.00000,0.00000,0.00000
"1","H2","7004",3691.57174,0.00000,6107426.50763
